componente_id,nodo_id,num_puntos,prefijo_mayoritario,porcentaje
58,cube852_cluster0,105,WLEC,100.0
58,cube627_cluster0,121,WLEC,100.0
58,cube784_cluster0,58,MSFC,100.0
58,cube702_cluster0,358,WLEC,100.0
58,cube692_cluster0,15,WLEC,100.0
58,cube775_cluster0,304,WLEC,62.5
58,cube638_cluster0,106,WLEC,100.0
58,cube844_cluster0,136,WLEC,100.0
58,cube923_cluster0,258,WLEC,100.0
58,cube550_cluster0,67,MSFC,95.52
58,cube556_cluster0,115,WLEC,100.0
58,cube917_cluster0,114,WLEC,100.0
58,cube636_cluster0,188,WLEC,100.0
58,cube713_cluster0,70,WLEC,100.0
58,cube499_cluster0,184,WLEC,100.0
58,cube930_cluster0,109,WLEC,100.0
58,cube915_cluster0,157,WLEC,100.0
58,cube776_cluster0,291,WLEC,100.0
58,cube773_cluster0,60,WLEC,96.67
58,cube838_cluster0,269,WLEC,100.0
58,cube691_cluster0,192,MSFC,60.42
58,cube913_cluster0,111,WLEC,100.0
58,cube633_cluster0,59,MSFC,100.0
58,cube643_cluster0,86,WLEC,100.0
58,cube778_cluster0,110,WLEC,100.0
58,cube762_cluster0,225,WLEC,100.0
58,cube637_cluster0,41,WLEC,100.0
58,cube849_cluster0,122,WLEC,100.0
58,cube554_cluster0,76,WLEC,100.0
58,cube459_cluster0,42,WLEC,100.0
58,cube854_cluster0,179,WLEC,100.0
58,cube677_cluster0,123,MSFC,100.0
58,cube619_cluster0,117,MSFC,100.0
58,cube977_cluster0,54,WLEC,100.0
58,cube705_cluster0,226,WLEC,100.0
58,cube840_cluster0,55,WLEC,100.0
58,cube777_cluster0,111,WLEC,100.0
58,cube789_cluster0,59,WLEC,100.0
58,cube704_cluster0,106,WLEC,100.0
58,cube684_cluster0,172,MSFC,100.0
58,cube683_cluster0,59,MSFC,100.0
58,cube774_cluster0,358,MSFC,51.68
58,cube700_cluster0,142,MSFC,57.04
58,cube711_cluster0,114,WLEC,100.0
58,cube706_cluster0,58,WLEC,100.0
58,cube793_cluster0,175,WLEC,100.0
58,cube631_cluster0,111,WLEC,100.0
58,cube710_cluster0,114,WLEC,100.0
58,cube1021_cluster0,56,WLEC,100.0
58,cube835_cluster0,67,WLEC,100.0
58,cube976_cluster0,262,WLEC,100.0
58,cube912_cluster0,275,WLEC,100.0
58,cube853_cluster0,132,WLEC,100.0
58,cube770_cluster0,25,WLEC,100.0
58,cube970_cluster0,153,WLEC,100.0
58,cube551_cluster0,63,MSFC,79.37
58,cube758_cluster0,115,MSFC,100.0
58,cube929_cluster0,99,WLEC,100.0
58,cube635_cluster0,125,WLEC,100.0
58,cube756_cluster0,24,MSFC,100.0
58,cube839_cluster0,30,WLEC,100.0
58,cube634_cluster0,59,MSFC,86.44
